list,word,cefr,status,unit
NAWL,candidate,b1,pendiente,
NAWL,capillary,,pendiente,
NAWL,capitalism,c1,pendiente,
NAWL,capitalist,c1,pendiente,
NAWL,carrier,,pendiente,
NAWL,cattle,c1,pendiente,
NAWL,censor,,pendiente,
NAWL,characterization,,pendiente,
NAWL,cheat,b1,pendiente,
NAWL,cheer,b2,pendiente,
NAWL,chemistry,a2,pendiente,
NAWL,chemotherapy,b2,pendiente,
NAWL,chess,a2,pendiente,
NAWL,chloride,,pendiente,
NAWL,chromosome,,pendiente,
NAWL,chronic,c1,pendiente,
NAWL,chunk,c1,pendiente,
NAWL,cinema,a1,pendiente,
NAWL,circa,,pendiente,
NAWL,circulate,c1,pendiente,
NAWL,circulation,c1,pendiente,
NAWL,civilization,b2,pendiente,
NAWL,clarify,b2,pendiente,
NAWL,classification,c1,pendiente,
NAWL,classify,b2,pendiente,
NAWL,classroom,a1,pendiente,
NAWL,clay,,pendiente,
NAWL,clever,a2,pendiente,
NAWL,click,b1,pendiente,
NAWL,client,b1,pendiente,
NAWL,clinic,b2,pendiente,
NAWL,clip,b2,pendiente,
NAWL,clone,a2,pendiente,
NAWL,closure,c1,pendiente,
NAWL,clue,b1,pendiente,
NAWL,coefficient,,pendiente,
NAWL,cognitive,c1,pendiente,
NAWL,coherent,b2,pendiente,
NAWL,collective,c1,pendiente,
NAWL,colonial,c1,pendiente,
NAWL,colony,b2,pendiente,
NAWL,comma,b1,pendiente,
NAWL,commentary,c1,pendiente,
NAWL,commodity,c1,pendiente,
NAWL,commonly,b2,pendiente,
NAWL,communicative,b2,pendiente,
NAWL,communist,c1,pendiente,
NAWL,compact,,pendiente,
NAWL,comparable,c1,pendiente,
NAWL,comparative,b2,pendiente,
NAWL,compensate,c1,pendiente,
NAWL,competence,c1,pendiente,
NAWL,competent,c1,pendiente,
NAWL,complement,c1,pendiente,
NAWL,complication,c1,pendiente,
NAWL,comply,c1,pendiente,
NAWL,composer,b2,pendiente,
NAWL,composite,,pendiente,
NAWL,comprehension,b2,pendiente,
NAWL,computation,,pendiente,
NAWL,conceive,c1,pendiente,
NAWL,conception,c1,pendiente,
NAWL,conceptual,,pendiente,
NAWL,conditional,,pendiente,
NAWL,conduction,,pendiente,
NAWL,cone,b2,pendiente,
NAWL,conference,a2,pendiente,
NAWL,configuration,c1,pendiente,
NAWL,confine,c1,pendiente,
NAWL,confound,,pendiente,
NAWL,congruent,,pendiente,
NAWL,connector,,pendiente,
NAWL,connotation,,pendiente,
NAWL,conscious,b2,pendiente,
NAWL,consciousness,c1,pendiente,
NAWL,consensus,c1,pendiente,
NAWL,consent,c1,pendiente,
NAWL,conservation,b2,pendiente,
NAWL,conserve,c1,pendiente,
NAWL,consonant,b1,pendiente,
NAWL,constitution,c1,pendiente,
NAWL,constrain,,pendiente,
NAWL,consultation,c1,pendiente,
NAWL,consumption,b2,pendiente,
NAWL,container,b1,pendiente,
NAWL,continent,a2,pendiente,
NAWL,continuity,,pendiente,
NAWL,contour,,pendiente,
NAWL,contradict,b2,pendiente,
NAWL,contradiction,c1,pendiente,
NAWL,contradictory,b2,pendiente,
NAWL,contrary,c1,pendiente,
NAWL,controversy,b2,pendiente,
NAWL,converge,,pendiente,
NAWL,convergence,,pendiente,
NAWL,coordinate,c1,pendiente,
NAWL,coordination,c1,pendiente,
NAWL,cord,,pendiente,
NAWL,coronary,,pendiente,
NAWL,corpus,,pendiente,
NAWL,correction,c1,pendiente,
NAWL,correctly,a2,pendiente,
NAWL,correlate,c1,pendiente,
NAWL,correlation,c1,pendiente,
NAWL,correspondence,c1,pendiente,
NAWL,corruption,c1,pendiente,
NAWL,cortex,,pendiente,
NAWL,credibility,c1,pendiente,
NAWL,criteria,,pendiente,
NAWL,critically,b2,pendiente,
NAWL,critique,c1,pendiente,
NAWL,crude,c1,pendiente,
NAWL,crystal,c1,pendiente,
NAWL,cue,b2,pendiente,
NAWL,cure,b2,pendiente,
NAWL,curriculum,b2,pendiente,
NAWL,cyclic,,pendiente,
NAWL,cylinder,,pendiente,
NAWL,damp,b1,pendiente,
NAWL,deadline,b2,pendiente,
NAWL,decay,b2,pendiente,
NAWL,deceive,b2,pendiente,
NAWL,defect,c1,pendiente,
NAWL,deficiency,c1,pendiente,
NAWL,definite,b1,pendiente,
NAWL,deflection,,pendiente,
NAWL,degrade,,pendiente,
NAWL,deliberately,b2,pendiente,
NAWL,delta,,pendiente,
NAWL,demonstrator,,pendiente,
NAWL,denominator,,pendiente,
NAWL,denote,,pendiente,
NAWL,dense,c1,pendiente,
NAWL,dependence,c1,pendiente,
NAWL,depict,c1,pendiente,
NAWL,derivative,,pendiente,
NAWL,descendent,,pendiente,
NAWL,descriptor,,pendiente,
NAWL,destination,b1,pendiente,
NAWL,detection,c1,pendiente,
NAWL,developmental,,pendiente,
NAWL,deviation,,pendiente,
NAWL,diagnose,c1,pendiente,
NAWL,diagnosis,c1,pendiente,
NAWL,diagnostic,,pendiente,
NAWL,diagram,b1,pendiente,
NAWL,dialect,,pendiente,
NAWL,diameter,b1,pendiente,
NAWL,diary,a2,pendiente,
NAWL,dictate,c1,pendiente,
NAWL,dictionary,a1,pendiente,
NAWL,differential,,pendiente,
NAWL,differentiate,c1,pendiente,
NAWL,differentiation,,pendiente,
NAWL,diffusion,,pendiente,
NAWL,dilemma,c1,pendiente,
NAWL,dilute,,pendiente,
NAWL,dimensional,,pendiente,
NAWL,dioxide,b1,pendiente,
NAWL,directive,,pendiente,
NAWL,disability,b2,pendiente,
NAWL,disadvantage,b1,pendiente,
NAWL,discharge,c1,pendiente,
NAWL,discourse,c1,pendiente,
NAWL,discrete,,pendiente,
NAWL,discrimination,c1,pendiente,
NAWL,displacement,,pendiente,
NAWL,dissection,,pendiente,
NAWL,dissertation,,pendiente,
NAWL,dissolve,c1,pendiente,
NAWL,distribution,b2,pendiente,
NAWL,disturbance,b1,pendiente,
NAWL,diverse,b2,pendiente,
NAWL,domain,c1,pendiente,
NAWL,dominance,c1,pendiente,
NAWL,dominant,b2,pendiente,
NAWL,domination,,pendiente,
NAWL,donor,c1,pendiente,
NAWL,dose,c1,pendiente,
NAWL,drain,c1,pendiente,
NAWL,drift,c1,pendiente,
NAWL,duration,b2,pendiente,
NAWL,dye,b2,pendiente,
NAWL,dynamic,b2,pendiente,
NAWL,ecological,c1,pendiente,
NAWL,ecology,b1,pendiente,
NAWL,economically,,pendiente,
NAWL,economist,b2,pendiente,
NAWL,effectiveness,c1,pendiente,
NAWL,elaborate,c1,pendiente,
NAWL,elastic,,pendiente,
NAWL,elasticity,,pendiente,
NAWL,electron,b1,pendiente,
NAWL,elementary,b2,pendiente,
NAWL,elevate,c1,pendiente,
NAWL,elevation,,pendiente,
NAWL,elimination,,pendiente,
NAWL,elite,c1,pendiente,
NAWL,embed,c1,pendiente,
NAWL,emergence,c1,pendiente,
NAWL,emission,b2,pendiente,
NAWL,emit,,pendiente,
NAWL,emperor,b1,pendiente,
NAWL,empirical,c1,pendiente,
NAWL,encode,,pendiente,
NAWL,enforcement,c1,pendiente,
NAWL,enormously,,pendiente,
NAWL,entity,c1,pendiente,
NAWL,entrant,,pendiente,
NAWL,enzyme,,pendiente,
NAWL,epidemic,c1,pendiente,
NAWL,epidemiology,,pendiente,
NAWL,equality,c1,pendiente,
NAWL,equilibrium,,pendiente,
NAWL,equivalence,,pendiente,
NAWL,erase,,pendiente,
NAWL,essence,c1,pendiente,
NAWL,essentially,b2,pendiente,
NAWL,estimation,,pendiente,
NAWL,ethical,b2,pendiente,
NAWL,ethics,,pendiente,
NAWL,evident,b2,pendiente,
NAWL,evolutionary,c1,pendiente,
NAWL,ex,,pendiente,
NAWL,execute,c1,pendiente,
NAWL,execution,c1,pendiente,
NAWL,exit,b2,pendiente,
NAWL,expertise,b2,pendiente,
NAWL,explicit,c1,pendiente,
NAWL,explicitly,c1,pendiente,
NAWL,exploit,b2,pendiente,
NAWL,exponential,,pendiente,
NAWL,fabric,b2,pendiente,
NAWL,facet,,pendiente,
NAWL,facilitate,c1,pendiente,
NAWL,factorial,,pendiente,
NAWL,faculty,c1,pendiente,
NAWL,fatigue,,pendiente,
NAWL,feedback,b2,pendiente,
NAWL,fertility,,pendiente,
NAWL,fetal,,pendiente,
NAWL,fever,b2,pendiente,
NAWL,fiber,b2,pendiente,
NAWL,fin,,pendiente,
NAWL,finite,,pendiente,
NAWL,flesh,c1,pendiente,
NAWL,flexibility,c1,pendiente,
NAWL,flip,b2,pendiente,
NAWL,fluid,c1,pendiente,
NAWL,flux,,pendiente,
NAWL,footnote,b2,pendiente,
NAWL,formally,b1,pendiente,
NAWL,formulation,,pendiente,
NAWL,forum,b2,pendiente,
NAWL,fossil,b2,pendiente,
NAWL,founds,,pendiente,
NAWL,fraction,b2,pendiente,
NAWL,fracture,,pendiente,
NAWL,freely,b2,pendiente,
NAWL,friction,,pendiente,
NAWL,fringe,,pendiente,
NAWL,fundamentally,b2,pendiente,
NAWL,fungus,,pendiente,
NAWL,fusion,,pendiente,
NAWL,gauge,,pendiente,
NAWL,generalization,b2,pendiente,
NAWL,generalize,b2,pendiente,
NAWL,genetically,b1,pendiente,
NAWL,genetics,b1,pendiente,
NAWL,ghost,b1,pendiente,
NAWL,globalization,b2,pendiente,
NAWL,goat,b2,pendiente,
NAWL,goodness,b2,pendiente,
NAWL,goods,b1,pendiente,
NAWL,gradient,,pendiente,
NAWL,gram,a2,pendiente,
NAWL,grammatical,,pendiente,
NAWL,graph,b1,pendiente,
NAWL,grasp,c1,pendiente,
NAWL,gravity,c1,pendiente,
NAWL,grid,c1,pendiente,
NAWL,gross,c1,pendiente,
NAWL,gut,c1,pendiente,
NAWL,habitat,b2,pendiente,
NAWL,halfway,c1,pendiente,
NAWL,handout,b2,pendiente,
NAWL,harvest,c1,pendiente,
NAWL,hawk,,pendiente,
NAWL,headquarter,,pendiente,
NAWL,hedge,b2,pendiente,
NAWL,helix,,pendiente,
NAWL,hepatitis,,pendiente,
NAWL,herbicide,,pendiente,
NAWL,hierarchy,c1,pendiente,
NAWL,hip,b2,pendiente,
NAWL,historically,,pendiente,
NAWL,homework,a1,pendiente,
NAWL,horizon,c1,pendiente,
NAWL,horizontal,,pendiente,
NAWL,hormone,,pendiente,
NAWL,hydrogen,c1,pendiente,
NAWL,identical,b2,pendiente,
NAWL,identification,c1,pendiente,
NAWL,ideology,c1,pendiente,
NAWL,illusion,b2,pendiente,
NAWL,immune,b2,pendiente,
NAWL,impact,b1,pendiente,
NAWL,implicit,,pendiente,
NAWL,importantly,a2,pendiente,
NAWL,impulse,b2,pendiente,
NAWL,incidence,c1,pendiente,
NAWL,incline,,pendiente,
NAWL,inclusion,c1,pendiente,
NAWL,incredible,a2,pendiente,
NAWL,incredibly,b1,pendiente,
NAWL,incumbent,,pendiente,
NAWL,independently,b2,pendiente,
NAWL,indicator,c1,pendiente,
NAWL,indifference,,pendiente,
NAWL,indigenous,c1,pendiente,
NAWL,indirect,b1,pendiente,
NAWL,individually,,pendiente,
NAWL,induce,c1,pendiente,
NAWL,induction,,pendiente,
NAWL,industrialization,,pendiente,
NAWL,industrialize,b2,pendiente,
NAWL,inequality,c1,pendiente,
NAWL,inevitably,b2,pendiente,
NAWL,infect,c1,pendiente,
NAWL,infectious,b2,pendiente,
NAWL,inference,b2,pendiente,
NAWL,inferior,,pendiente,
NAWL,infinite,,pendiente,
NAWL,infinity,,pendiente,
NAWL,influential,c1,pendiente,
NAWL,informal,a2,pendiente,
NAWL,inhibit,c1,pendiente,
NAWL,inhibition,,pendiente,
NAWL,initiate,c1,pendiente,
NAWL,initiation,,pendiente,
NAWL,inject,c1,pendiente,
NAWL,injection,c1,pendiente,
NAWL,innate,b2,pendiente,
NAWL,insect,a2,pendiente,
NAWL,insert,b2,pendiente,
NAWL,instability,,pendiente,
NAWL,instinct,c1,pendiente,
NAWL,integral,c1,pendiente,
NAWL,integration,c1,pendiente,
NAWL,intensity,c1,pendiente,
NAWL,intensive,c1,pendiente,
NAWL,interact,b2,pendiente,
NAWL,interestingly,,pendiente,
NAWL,interface,c1,pendiente,
NAWL,interfere,c1,pendiente,
NAWL,intermediate,c1,pendiente,
NAWL,interrupt,b2,pendiente,
NAWL,interval,b2,pendiente,
NAWL,intervene,c1,pendiente,
NAWL,interviewer,a1,pendiente,
NAWL,invade,b2,pendiente,
NAWL,invasion,b2,pendiente,
NAWL,inversion,,pendiente,
NAWL,invert,,pendiente,
NAWL,ion,,pendiente,
NAWL,irrelevant,c1,pendiente,
NAWL,irrigation,,pendiente,
NAWL,jazz,a2,pendiente,
NAWL,junior,b2,pendiente,
NAWL,justification,c1,pendiente,
NAWL,kidney,c1,pendiente,
NAWL,kilometer,a2,pendiente,
NAWL,lab,a2,pendiente,
NAWL,lateral,,pendiente,
NAWL,layout,c1,pendiente,
NAWL,leaf,b1,pendiente,
NAWL,lecturer,b2,pendiente,
NAWL,legend,b2,pendiente,
NAWL,legitimate,c1,pendiente,
NAWL,leisure,b1,pendiente,
NAWL,lever,,pendiente,
NAWL,lexical,,pendiente,
NAWL,liable,c1,pendiente,
NAWL,lifestyle,a2,pendiente,
NAWL,lifetime,b2,pendiente,
NAWL,likelihood,c1,pendiente,
NAWL,likewise,b2,pendiente,
NAWL,limb,c1,pendiente,
NAWL,linear,c1,pendiente,
NAWL,linguistic,,pendiente,
NAWL,linguistics,,pendiente,
NAWL,liter,a2,pendiente,
NAWL,liver,c1,pendiente,
NAWL,locally,,pendiente,
NAWL,locus,,pendiente,
NAWL,logical,b2,pendiente,
NAWL,longitudinal,,pendiente,
NAWL,loop,c1,pendiente,
NAWL,lump,,pendiente,
NAWL,lung,b2,pendiente,
NAWL,machinery,c1,pendiente,
NAWL,magnetic,c1,pendiente,
NAWL,magnitude,c1,pendiente,
NAWL,mall,b1,pendiente,
NAWL,manipulate,c1,pendiente,
NAWL,manipulation,c1,pendiente,
NAWL,manual,b2,pendiente,
NAWL,manuscript,c1,pendiente,
NAWL,marble,b1,pendiente,
NAWL,marginal,c1,pendiente,
NAWL,marker,b2,pendiente,
NAWL,marrow,,pendiente,
NAWL,maternal,,pendiente,
NAWL,mathematical,c1,pendiente,
NAWL,matrix,,pendiente,
NAWL,maximize,c1,pendiente,
NAWL,meaningful,c1,pendiente,
NAWL,mechanic,b2,pendiente,
NAWL,mechanical,b2,pendiente,
NAWL,media,a2,pendiente,
NAWL,mediate,,pendiente,
NAWL,membrane,,pendiente,
NAWL,memorize,b1,pendiente,
NAWL,mentor,c1,pendiente,
NAWL,mercury,,pendiente,
NAWL,merge,c1,pendiente,
NAWL,messenger,b2,pendiente,
NAWL,metabolism,,pendiente,
NAWL,metaphor,b2,pendiente,
NAWL,methodology,c1,pendiente,
NAWL,micro,b2,pendiente,
NAWL,mid,,pendiente,
NAWL,migrate,,pendiente,
NAWL,migration,c1,pendiente,
NAWL,millimeter,b2,pendiente,
NAWL,mineral,b2,pendiente,
NAWL,minimal,c1,pendiente,
NAWL,minimize,c1,pendiente,
NAWL,minus,b1,pendiente,
NAWL,missile,c1,pendiente,
NAWL,mobility,c1,pendiente,
NAWL,modification,c1,pendiente,
NAWL,mole,,pendiente,
NAWL,molecular,,pendiente,
NAWL,molecule,b1,pendiente,
NAWL,momentum,c1,pendiente,
NAWL,monetary,,pendiente,
NAWL,monkey,a2,pendiente,
NAWL,monopoly,c1,pendiente,
NAWL,morality,c1,pendiente,
NAWL,morphological,,pendiente,
NAWL,morphology,,pendiente,
NAWL,mortality,,pendiente,
NAWL,motif,,pendiente,
NAWL,motive,c1,pendiente,
NAWL,multi,,pendiente,
NAWL,multinational,,pendiente,
NAWL,multiply,b2,pendiente,
NAWL,mutation,,pendiente,
NAWL,myth,b2,pendiente,
NAWL,naked,b2,pendiente,
NAWL,namely,c1,pendiente,
NAWL,nasty,b2,pendiente,
NAWL,nationalism,,pendiente,
NAWL,neat,b2,pendiente,
NAWL,necessity,b2,pendiente,
NAWL,neo,,pendiente,
NAWL,nest,c1,pendiente,
NAWL,neural,,pendiente,
NAWL,neuron,,pendiente,
NAWL,neutral,b2,pendiente,
NAWL,nicely,b2,pendiente,
NAWL,niche,c1,pendiente,
NAWL,nitrogen,,pendiente,
NAWL,noble,c1,pendiente,
NAWL,node,,pendiente,
NAWL,noisy,a2,pendiente,
NAWL,nominal,,pendiente,
NAWL,non,,pendiente,
NAWL,nonetheless,c1,pendiente,
NAWL,nonlinear,,pendiente,
NAWL,norm,b2,pendiente,
NAWL,notation,,pendiente,
NAWL,novice,,pendiente,
NAWL,nucleus,b1,pendiente,
NAWL,null,,pendiente,
NAWL,numerical,b2,pendiente,
NAWL,nutrient,b1,pendiente,
NAWL,objection,c1,pendiente,
NAWL,obscure,,pendiente,
NAWL,observer,b2,pendiente,
NAWL,obtain,b2,pendiente,
NAWL,occupation,b2,pendiente,
NAWL,occurrence,c1,pendiente,
NAWL,offspring,c1,pendiente,
NAWL,onset,,pendiente,
NAWL,onwards,,pendiente,
NAWL,optical,c1,pendiente,
NAWL,optimal,,pendiente,
NAWL,optimum,,pendiente,
NAWL,oral,c1,pendiente,
NAWL,organ,b2,pendiente,
NAWL,organism,b1,pendiente,
NAWL,orient,,pendiente,
NAWL,orientation,c1,pendiente,
NAWL,oscillation,,pendiente,
NAWL,outer,b2,pendiente,
NAWL,outlet,c1,pendiente,
NAWL,overhead,,pendiente,
NAWL,overlap,b2,pendiente,
NAWL,overview,,pendiente,
NAWL,oxidize,,pendiente,
NAWL,oxygen,b2,pendiente,
NAWL,painful,b1,pendiente,
NAWL,par,,pendiente,
NAWL,paradigm,,pendiente,
NAWL,paradox,b2,pendiente,
NAWL,parameter,c1,pendiente,
NAWL,parcel,b1,pendiente,
NAWL,pardon,a1,pendiente,
NAWL,parental,c1,pendiente,
NAWL,parenthesis,,pendiente,
NAWL,partial,c1,pendiente,
NAWL,partially,c1,pendiente,
NAWL,particle,b2,pendiente,
NAWL,partition,,pendiente,
NAWL,pathway,c1,pendiente,
NAWL,peasant,c1,pendiente,
NAWL,periodic,,pendiente,
NAWL,peripheral,,pendiente,
NAWL,pest,,pendiente,
NAWL,pesticide,,pendiente,
NAWL,phenomenal,,pendiente,
NAWL,philosopher,c1,pendiente,
NAWL,philosophical,c1,pendiente,
NAWL,phonological,,pendiente,
NAWL,phosphate,,pendiente,
NAWL,photographic,,pendiente,
NAWL,physically,a2,pendiente,
NAWL,physician,c1,pendiente,
NAWL,physics,a2,pendiente,
NAWL,physiological,,pendiente,
NAWL,pi,b2,pendiente,
NAWL,planner,,pendiente,
NAWL,plantation,,pendiente,
NAWL,plausible,,pendiente,
NAWL,plug,c1,pendiente,
NAWL,plural,a2,pendiente,
NAWL,polar,,pendiente,
NAWL,pole,c1,pendiente,
NAWL,politically,b2,pendiente,
NAWL,portfolio,c1,pendiente,
NAWL,portray,c1,pendiente,
NAWL,portrayal,,pendiente,
NAWL,positively,b1,pendiente,
NAWL,poster,a2,pendiente,
NAWL,postgraduate,,pendiente,
NAWL,potassium,,pendiente,
NAWL,powder,b1,pendiente,
NAWL,practitioner,c1,pendiente,
NAWL,pragmatic,,pendiente,
NAWL,pre,,pendiente,
NAWL,precede,b2,pendiente,
NAWL,precipitate,,pendiente,
NAWL,precipitation,,pendiente,
NAWL,predator,c1,pendiente,
NAWL,prediction,b1,pendiente,
NAWL,predominantly,c1,pendiente,
NAWL,prejudice,c1,pendiente,
NAWL,preliminary,c1,pendiente,
NAWL,presume,c1,pendiente,
NAWL,prevalence,c1,pendiente,
NAWL,prey,c1,pendiente,
NAWL,primer,,pendiente,
NAWL,primitive,b1,pendiente,
NAWL,probe,c1,pendiente,
NAWL,problematic,c1,pendiente,
NAWL,processor,c1,pendiente,
NAWL,productive,c1,pendiente,
NAWL,productivity,c1,pendiente,
NAWL,profound,c1,pendiente,
NAWL,progression,,pendiente,
NAWL,progressive,b2,pendiente,
NAWL,projection,c1,pendiente,
NAWL,prominent,c1,pendiente,
NAWL,pronounce,a2,pendiente,
NAWL,proposition,c1,pendiente,
NAWL,protocol,c1,pendiente,
NAWL,proton,,pendiente,
NAWL,psychiatric,c1,pendiente,
NAWL,psychologist,b2,pendiente,
NAWL,psychology,b2,pendiente,
NAWL,publish,a2,pendiente,
NAWL,pulse,c1,pendiente,
NAWL,punch,c1,pendiente,
NAWL,punish,b1,pendiente,
NAWL,punishment,b1,pendiente,
NAWL,purely,b2,pendiente,
NAWL,puzzle,b2,pendiente,
NAWL,qualitative,,pendiente,
NAWL,quantitative,,pendiente,
NAWL,quantum,,pendiente,
NAWL,questionnaire,b2,pendiente,
NAWL,quiz,a2,pendiente,
NAWL,quotation,b1,pendiente,
NAWL,rack,b2,pendiente,
NAWL,radar,c1,pendiente,
NAWL,radiation,b2,pendiente,
NAWL,radius,,pendiente,
NAWL,rainfall,b1,pendiente,
NAWL,randomize,,pendiente,
NAWL,randomly,,pendiente,
NAWL,rational,c1,pendiente,
NAWL,rationality,,pendiente,
NAWL,ray,c1,pendiente,
NAWL,reactive,,pendiente,
NAWL,reactor,,pendiente,
NAWL,readily,c1,pendiente,
NAWL,realism,,pendiente,
NAWL,realistic,b2,pendiente,
NAWL,realm,c1,pendiente,
NAWL,receptor,,pendiente,
NAWL,recipe,a2,pendiente,
NAWL,reconstruct,,pendiente,
NAWL,regime,c1,pendiente,
NAWL,regression,,pendiente,
NAWL,rehabilitation,c1,pendiente,
NAWL,reinforce,b2,pendiente,
NAWL,rejection,c1,pendiente,
NAWL,reliability,c1,pendiente,
NAWL,render,c1,pendiente,
NAWL,repertoire,b2,pendiente,
NAWL,replacement,c1,pendiente,
NAWL,replicate,,pendiente,
NAWL,replication,,pendiente,
NAWL,reproduce,c1,pendiente,
NAWL,reproduction,c1,pendiente,
NAWL,republic,c1,pendiente,
NAWL,resemble,c1,pendiente,
NAWL,reservoir,,pendiente,
NAWL,residual,,pendiente,
NAWL,residue,c1,pendiente,
NAWL,resistant,,pendiente,
NAWL,respiratory,b2,pendiente,
NAWL,retrieve,c1,pendiente,
NAWL,revolutionary,c1,pendiente,
NAWL,rewrite,b1,pendiente,
NAWL,rhetoric,c1,pendiente,
NAWL,rhythm,b2,pendiente,
NAWL,ridiculous,b2,pendiente,
NAWL,ritual,c1,pendiente,
NAWL,robot,b1,pendiente,
NAWL,rope,b1,pendiente,
NAWL,rotate,c1,pendiente,
NAWL,rotation,c1,pendiente,
NAWL,rub,b2,pendiente,
NAWL,ruler,a1,pendiente,
NAWL,scatter,b1,pendiente,
NAWL,scenario,b2,pendiente,
NAWL,scholarship,b2,pendiente,
NAWL,scripture,,pendiente,
NAWL,scroll,,pendiente,
NAWL,secrete,,pendiente,
NAWL,sediment,,pendiente,
NAWL,selective,c1,pendiente,
NAWL,semantic,,pendiente,
NAWL,semester,a2,pendiente,
NAWL,semi,,pendiente,
NAWL,seminar,b2,pendiente,
NAWL,sensation,c1,pendiente,
NAWL,sensible,b1,pendiente,
NAWL,sensitivity,c1,pendiente,
NAWL,sensory,,pendiente,
NAWL,separately,b2,pendiente,
NAWL,separation,c1,pendiente,
NAWL,sexuality,c1,pendiente,
NAWL,shallow,b2,pendiente,
NAWL,shortly,b2,pendiente,
NAWL,shuttle,,pendiente,
NAWL,similarity,b1,pendiente,
NAWL,simplify,b1,pendiente,
NAWL,simulate,c1,pendiente,
NAWL,simulation,c1,pendiente,
NAWL,simultaneously,c1,pendiente,
NAWL,sin,c1,pendiente,
NAWL,singular,a2,pendiente,
NAWL,sketch,c1,pendiente,
NAWL,skip,c1,pendiente,
NAWL,slab,,pendiente,
NAWL,slash,c1,pendiente,
NAWL,slavery,c1,pendiente,
NAWL,slot,c1,pendiente,
NAWL,snake,a1,pendiente,
NAWL,sneeze,b1,pendiente,
NAWL,sniff,b2,pendiente,
NAWL,socialize,b2,pendiente,
NAWL,socially,b1,pendiente,
NAWL,sodium,,pendiente,
NAWL,solar,b2,pendiente,
NAWL,soluble,,pendiente,
NAWL,solute,,pendiente,
NAWL,solvent,b2,pendiente,
